Method,Academic_Year,Issuing_Body,BOE_Publication_Date,Deadline_University,Deadline_NonUniversity,Late_Application_Allowed,Application_Channel,Total_Budget,Fixed_Income_Amount,Residence_Amount,Minimum_Variable_Amount,Eligible_Studies_NonUniversity,Eligible_Studies_University,Explicit_Exclusions
RegEx,2025-2026,SECRETARÍA DE ESTADO DE EDUCACIÓN,Not found,Desde 24 de marzo de 2025 hasta 14 de mayo de 2025,Desde 24 de marzo de 2025 hasta 14 de mayo de 2025,"Sí, hasta el 31 de diciembre de 2025, en caso de fallecimiento del sustentador principal o por jubilación forzosa sobrevenida (no por edad reglamentaria).",Solicitud telemática en sede electrónica: https://sede.educacion.gob.es y https://www.educacionyfp.gob.es/,Not found,"1.700,00 €","1.700,00 €","60,00 €","a) Primer y segundo cursos de bachillerato.
b) Ciclos de Formación Profesional de grado medio y de grado superior, incluidos los
estudios de formación profesional realizados en los centros docentes militares.
c) Enseñanzas artísticas profesionales.
d) Enseñanzas deportivas.
e) Estudios religiosos superiores.
f) Estudios de idiomas realizados en escuelas oficiales de titularidad de las
administraciones educativas, incluida la modalidad de distancia.
g) Cursos de acceso y cursos de preparación para las pruebas de acceso a la formación
profesional y cursos de formación específicos para el acceso a los ciclos formativos de
grado medio y de grado superior impartidos en centros públicos y en centros privados
concertados que tengan autorizadas enseñanzas de formación profesional.
h) Ciclos Formativos de Grado Básico.","a) Enseñanzas artísticas superiores.
3
TEC
20:20:31
81-30-5202
- ZAID
ASOR
AL
ED
ODRALEBA
se.bog.adneicah.pap.www//:sptth
ne
SLMBQQISQH9KQ3R3XQV34H47QEAF_PIO
:VSC
etnaidem
aipoc
atse
ed
dadicitnetua
al
raborpmoc
edeuP
b) Enseñanzas universitarias conducentes a títulos oficiales de grado y de máster,
incluidos los estudios de grado y máster cursados en los centros universitarios de la
defensa y de la guardia civil, así como los cursados en el Centro Universitario de Formación
de la Policía Nacional, O.A.
Para la concesión de beca será necesario que las tasas correspondientes deban ser
abonadas a una universidad española.
c) Curso de preparación para acceso a la universidad de mayores de 25 años impartido
por universidades públicas.
d) Complementos de formación para acceso u obtención del título de máster y créditos
complementarios para la obtención del título de grado. No se incluyen en esta convocatoria
las becas para la realización de estudios correspondientes al tercer ciclo o doctorado,
estudios de especialización ni títulos propios de las universidades.","las becas para la realización de estudios correspondientes al tercer ciclo o doctorado,"
